date,participant_gender,participant_type,incident_id,participant_age,participant_age_group,participant_status
2018-01-02,Male,Subject-Suspect,1019452,1,1,1
2018-01-02,Male,Subject-Suspect,1019458,1,1,1
2018-01-02,Male,Subject-Suspect,1019539,1,1,1
2018-01-02,Male,Subject-Suspect,1019541,1,1,1
2018-01-02,Male,Subject-Suspect,1019564,1,1,1
2018-01-02,Male,Subject-Suspect,1019601,1,1,1
2018-01-02,Male,Subject-Suspect,1019613,1,1,1
2018-01-02,Male,Subject-Suspect,1019661,2,2,2
2018-01-02,Male,Subject-Suspect,1019669,1,1,1
2018-01-02,Male,Subject-Suspect,1019671,1,1,1
2018-01-02,Male,Subject-Suspect,1019679,0,0,1
2018-01-02,Male,Subject-Suspect,1019695,1,1,1
2018-01-02,Male,Subject-Suspect,1019697,1,1,1
2018-01-02,Male,Subject-Suspect,1019732,0,0,1
2018-01-02,Male,Subject-Suspect,1019770,0,0,1
2018-01-02,Male,Subject-Suspect,1019782,2,2,2
2018-01-02,Male,Subject-Suspect,1019790,1,1,1
2018-01-02,Male,Subject-Suspect,1019793,0,0,1
2018-01-02,Male,Subject-Suspect,1019802,0,1,1
2018-01-02,Male,Subject-Suspect,1019816,1,1,1
2018-01-02,Male,Subject-Suspect,1019830,1,1,1
2018-01-02,Male,Subject-Suspect,1019842,1,1,1
2018-01-02,Male,Subject-Suspect,1019862,1,1,1
2018-01-02,Male,Subject-Suspect,1019884,1,1,1
2018-01-02,Male,Subject-Suspect,1019900,0,0,2
2018-01-02,Male,Subject-Suspect,1019907,0,1,1
2018-01-02,Male,Subject-Suspect,1019909,2,2,2
2018-01-02,Male,Subject-Suspect,1019919,2,2,2
2018-01-02,Male,Subject-Suspect,1019926,3,3,3
2018-01-02,Male,Subject-Suspect,1019948,1,1,1
2018-01-02,Male,Subject-Suspect,1019955,1,1,1
2018-01-02,Male,Subject-Suspect,1019983,0,0,1
2018-01-02,Male,Subject-Suspect,1019992,0,1,1
2018-01-02,Male,Subject-Suspect,1020001,1,1,1
2018-01-02,Male,Subject-Suspect,1020013,1,1,1
2018-01-02,Male,Subject-Suspect,1020036,1,1,1
2018-01-02,Male,Subject-Suspect,1020111,1,1,1
2018-01-02,Male,Subject-Suspect,1020118,2,2,2
2018-01-02,Male,Subject-Suspect,1020156,1,1,1
2018-01-02,Male,Subject-Suspect,1020167,1,1,1
2018-01-02,Male,Subject-Suspect,1020179,1,1,1
2018-01-02,Male,Subject-Suspect,1020270,2,2,2
2018-01-02,Male,Subject-Suspect,1020294,1,1,1
2018-01-02,Male,Subject-Suspect,1020500,0,1,1
2018-01-02,Male,Subject-Suspect,1020561,0,1,1
2018-01-02,Male,Subject-Suspect,1020628,0,0,1
2018-01-02,Male,Subject-Suspect,1020653,2,2,2
2018-01-02,Male,Subject-Suspect,1020795,2,3,3
2018-01-02,Male,Subject-Suspect,1020842,1,1,1
2018-01-02,Male,Subject-Suspect,1020985,2,2,2
2018-01-02,Male,Subject-Suspect,1021499,1,1,1
2018-01-02,Male,Subject-Suspect,1021520,1,1,1
2018-01-02,Male,Subject-Suspect,1021935,1,1,1
2018-01-02,Male,Subject-Suspect,1022180,2,2,2
2018-01-02,Male,Subject-Suspect,1024099,1,1,1
2018-01-02,Male,Subject-Suspect,1028165,1,1,1
2018-01-02,Male,Victim,1019000,1,1,1
2018-01-02,Male,Victim,1019135,0,1,1
2018-01-02,Male,Victim,1019193,1,1,1
2018-01-02,Male,Victim,1019240,1,1,1
2018-01-02,Male,Victim,1019308,0,1,1
2018-01-02,Male,Victim,1019322,0,1,1
2018-01-02,Male,Victim,1019337,1,1,1
2018-01-02,Male,Victim,1019398,1,1,1
2018-01-02,Male,Victim,1019452,1,1,1
2018-01-02,Male,Victim,1019510,1,1,1
2018-01-02,Male,Victim,1019562,1,1,1
2018-01-02,Male,Victim,1019564,1,1,1
2018-01-02,Male,Victim,1019601,1,1,1
2018-01-02,Male,Victim,1019609,0,1,1
2018-01-02,Male,Victim,1019650,0,1,1
2018-01-02,Male,Victim,1019652,1,1,1
2018-01-02,Male,Victim,1019657,1,1,1
2018-01-02,Male,Victim,1019671,1,1,1
2018-01-02,Male,Victim,1019679,1,1,1
2018-01-02,Male,Victim,1019691,1,1,1
2018-01-02,Male,Victim,1019745,1,1,1
2018-01-02,Male,Victim,1019749,1,1,1
2018-01-02,Male,Victim,1019757,0,0,1
2018-01-02,Male,Victim,1019770,1,1,1
2018-01-02,Male,Victim,1019816,1,1,1
2018-01-02,Male,Victim,1019897,2,2,2
2018-01-02,Male,Victim,1019900,1,1,1
2018-01-02,Male,Victim,1019907,0,1,1
2018-01-02,Male,Victim,1019909,1,1,1
2018-01-02,Male,Victim,1019926,0,1,1
2018-01-02,Male,Victim,1019998,1,1,1
2018-01-02,Male,Victim,1020001,0,1,1
2018-01-02,Male,Victim,1020020,0,0,1
2018-01-02,Male,Victim,1020066,1,1,1
2018-01-02,Male,Victim,1020086,1,1,1
2018-01-02,Male,Victim,1020111,1,1,1
2018-01-02,Male,Victim,1020125,1,1,1
2018-01-02,Male,Victim,1020156,0,0,1
2018-01-02,Male,Victim,1020167,1,1,1
2018-01-02,Male,Victim,1020179,1,1,1
2018-01-02,Male,Victim,1020192,0,2,2
2018-01-02,Male,Victim,1020198,0,1,1
2018-01-02,Male,Victim,1020294,1,1,1
2018-01-02,Male,Victim,1020749,1,1,1
2018-01-02,Male,Victim,1020795,2,2,2
2018-01-02,Male,Victim,1020932,0,1,1
2018-01-02,Male,Victim,1020940,0,1,1
2018-01-03,Female,Subject-Suspect,1019931,2,2,2
2018-01-03,Female,Subject-Suspect,1020076,1,1,1
2018-01-03,Female,Subject-Suspect,1020254,2,2,2
2018-01-03,Female,Subject-Suspect,1020548,2,2,2
2018-01-03,Female,Subject-Suspect,1020833,1,1,1
2018-01-03,Female,Subject-Suspect,1025476,1,1,1
2018-01-03,Female,Subject-Suspect,1026836,2,2,2
2018-01-03,Female,Victim,1019778,1,1,1
2018-01-03,Female,Victim,1019819,1,1,1
2018-01-03,Female,Victim,1019832,1,1,1
2018-01-03,Female,Victim,1019971,1,1,1
2018-01-03,Female,Victim,1020046,1,1,1
2018-01-03,Female,Victim,1020083,1,1,1
2018-01-03,Female,Victim,1020219,1,1,1
2018-01-03,Female,Victim,1020230,0,0,1
2018-01-03,Female,Victim,1020236,0,1,1
2018-01-03,Female,Victim,1020334,1,1,1
2018-01-03,Female,Victim,1020444,1,1,1
2018-01-03,Female,Victim,1020548,1,1,1
2018-01-03,Female,Victim,1020817,1,1,1
2018-01-03,Female,Victim,1021636,1,1,1
2018-01-03,Male,Subject-Suspect,1019713,2,2,2
2018-01-03,Male,Subject-Suspect,1019762,0,1,1
2018-01-03,Male,Subject-Suspect,1019778,1,1,1
2018-01-03,Male,Subject-Suspect,1019787,2,2,2
2018-01-03,Male,Subject-Suspect,1019832,1,1,1
2018-01-03,Male,Subject-Suspect,1019840,0,1,1
2018-01-03,Male,Subject-Suspect,1019844,1,1,1
2018-01-03,Male,Subject-Suspect,1019848,0,1,1
2018-01-03,Male,Subject-Suspect,1019916,1,1,1
2018-01-03,Male,Subject-Suspect,1019931,5,5,5
2018-01-03,Male,Subject-Suspect,1019952,1,2,2
2018-01-03,Male,Subject-Suspect,1019961,0,0,1
2018-01-03,Male,Subject-Suspect,1019971,1,1,1
2018-01-03,Male,Subject-Suspect,1019987,2,2,2
2018-01-03,Male,Subject-Suspect,1020008,1,1,1
2018-01-03,Male,Subject-Suspect,1020028,1,1,1
2018-01-03,Male,Subject-Suspect,1020034,1,1,1
2018-01-03,Male,Subject-Suspect,1020038,1,1,1
2018-01-03,Male,Subject-Suspect,1020046,1,1,1
2018-01-03,Male,Subject-Suspect,1020057,2,2,2
2018-01-03,Male,Subject-Suspect,1020062,1,1,1
2018-01-03,Male,Subject-Suspect,1020064,1,1,1
2018-01-03,Male,Subject-Suspect,1020083,0,1,1
2018-01-03,Male,Subject-Suspect,1020121,1,1,1
2018-01-03,Male,Subject-Suspect,1020182,1,1,1
2018-01-03,Male,Subject-Suspect,1020204,2,2,2
2018-01-03,Male,Subject-Suspect,1020219,1,1,1
2018-01-03,Male,Subject-Suspect,1020222,1,1,1
2018-01-03,Male,Subject-Suspect,1020230,1,1,1
2018-01-03,Male,Subject-Suspect,1020241,2,2,2
2018-01-03,Male,Subject-Suspect,1020254,1,1,1
2018-01-03,Male,Subject-Suspect,1020267,1,1,1
2018-01-03,Male,Subject-Suspect,1020334,3,3,3
2018-01-03,Male,Subject-Suspect,1020403,1,1,1
2018-01-03,Male,Subject-Suspect,1020405,1,1,1
2018-01-03,Male,Subject-Suspect,1020414,2,2,2
2018-01-03,Male,Subject-Suspect,1020424,1,1,1
2018-01-03,Male,Subject-Suspect,1020427,1,1,1
2018-01-03,Male,Subject-Suspect,1020440,1,1,1
2018-01-03,Male,Subject-Suspect,1020449,1,1,1
2018-01-03,Male,Subject-Suspect,1020454,2,2,2
2018-01-03,Male,Subject-Suspect,1020472,1,1,1
2018-01-03,Male,Subject-Suspect,1020484,2,2,2
2018-01-03,Male,Subject-Suspect,1020487,0,2,2
2018-01-03,Male,Subject-Suspect,1020537,0,1,1
2018-01-03,Male,Subject-Suspect,1020548,2,2,2
2018-01-03,Male,Subject-Suspect,1020585,0,1,1
2018-01-03,Male,Subject-Suspect,1020648,1,1,1
2018-01-03,Male,Subject-Suspect,1020651,1,1,1
2018-01-03,Male,Subject-Suspect,1020663,1,1,1
2018-01-03,Male,Subject-Suspect,1020668,1,1,1
2018-01-03,Male,Subject-Suspect,1020697,1,1,1
2018-01-03,Male,Subject-Suspect,1020701,1,1,1
2018-01-03,Male,Subject-Suspect,1020708,0,1,1
2018-01-03,Male,Subject-Suspect,1020717,1,1,1
2018-01-03,Male,Subject-Suspect,1020773,0,2,2
2018-01-03,Male,Subject-Suspect,1020801,0,2,2
2018-01-03,Male,Subject-Suspect,1020817,1,1,1
2018-01-03,Male,Subject-Suspect,1020824,1,1,1
2018-01-03,Male,Subject-Suspect,1020826,0,1,1
2018-01-03,Male,Subject-Suspect,1020847,0,1,1
2018-01-03,Male,Subject-Suspect,1020911,3,3,3
2018-01-03,Male,Subject-Suspect,1020990,1,1,1
2018-01-03,Male,Subject-Suspect,1021050,1,1,1
2018-01-03,Male,Subject-Suspect,1021230,1,1,1
2018-01-03,Male,Subject-Suspect,1021402,0,1,1
2018-01-03,Male,Subject-Suspect,1021482,0,0,1
2018-01-03,Male,Subject-Suspect,1021636,1,1,1
2018-01-03,Male,Subject-Suspect,1021686,1,1,1
2018-01-03,Male,Subject-Suspect,1021695,0,1,1
2018-01-03,Male,Subject-Suspect,1021776,3,3,3
2018-01-03,Male,Subject-Suspect,1021992,1,1,1
2018-01-03,Male,Subject-Suspect,1023455,3,3,3
2018-01-03,Male,Subject-Suspect,1024626,3,3,3
2018-01-03,Male,Subject-Suspect,1025507,1,1,1
2018-01-03,Male,Subject-Suspect,1026410,2,2,2
2018-01-03,Male,Subject-Suspect,1027018,1,1,1
2018-01-03,Male,Victim,1019615,1,1,1
2018-01-03,Male,Victim,1019808,0,1,1
2018-01-03,Male,Victim,1019819,1,1,1
2018-01-03,Male,Victim,1019844,1,1,1
2018-01-03,Male,Victim,1019848,0,1,1
2018-01-03,Male,Victim,1019916,1,1,1
2018-01-03,Male,Victim,1019931,1,1,1
2018-01-03,Male,Victim,1019950,1,1,1
2018-01-03,Male,Victim,1019961,1,1,1
2018-01-03,Male,Victim,1019987,1,1,1
2018-01-03,Male,Victim,1020008,1,1,1
2018-01-03,Male,Victim,1020030,1,1,1
2018-01-03,Male,Victim,1020038,0,1,1
2018-01-03,Male,Victim,1020046,1,1,1
2018-01-03,Male,Victim,1020050,1,1,1
2018-01-03,Male,Victim,1020055,1,1,1
2018-01-03,Male,Victim,1020076,1,1,1
2018-01-03,Male,Victim,1020078,1,1,1
2018-01-03,Male,Victim,1020116,1,1,1
2018-01-03,Male,Victim,1020159,0,1,1
2018-01-03,Male,Victim,1020187,0,1,1
2018-01-03,Male,Victim,1020195,1,1,2
2018-01-03,Male,Victim,1020213,1,1,1
2018-01-03,Male,Victim,1020216,1,1,1
2018-01-03,Male,Victim,1020236,0,1,1
2018-01-03,Male,Victim,1020241,1,1,1
2018-01-03,Male,Victim,1020254,1,1,1
2018-01-03,Male,Victim,1020256,0,0,1
2018-01-03,Male,Victim,1020260,1,1,1
2018-01-03,Male,Victim,1020262,1,1,1
2018-01-03,Male,Victim,1020267,0,0,2
2018-01-03,Male,Victim,1020424,1,1,1
2018-01-03,Male,Victim,1020444,0,1,1
2018-01-03,Male,Victim,1020446,1,1,1
2018-01-03,Male,Victim,1020449,1,1,1
2018-01-03,Male,Victim,1020472,1,1,1
2018-01-03,Male,Victim,1020537,1,2,2
2018-01-03,Male,Victim,1020548,1,1,1
2018-01-03,Male,Victim,1020585,1,1,1
2018-01-03,Male,Victim,1020644,0,0,1
2018-01-03,Male,Victim,1020648,0,1,1
2018-01-03,Male,Victim,1020661,1,1,1
2018-01-03,Male,Victim,1020663,1,1,1
2018-01-03,Male,Victim,1020668,1,1,1
2018-01-03,Male,Victim,1020708,0,1,1
2018-01-03,Male,Victim,1020743,1,1,1
2018-01-03,Male,Victim,1020801,0,2,2
2018-01-03,Male,Victim,1020833,0,1,1
2018-01-03,Male,Victim,1020840,0,1,1
2018-01-03,Male,Victim,1020847,0,1,1
2018-01-03,Male,Victim,1020911,2,2,2
2018-01-03,Male,Victim,1020938,0,1,1
2018-01-03,Male,Victim,1021084,2,2,2
2018-01-03,Male,Victim,1021170,1,1,1
2018-01-03,Male,Victim,1021184,0,1,1
2018-01-03,Male,Victim,1021482,0,0,1
2018-01-03,Male,Victim,1021636,1,1,1
2018-01-03,Male,Victim,1021726,1,1,1
2018-01-03,Male,Victim,1022154,1,1,1
2018-01-03,Male,Victim,1022287,1,1,1
2018-01-03,Male,Victim,1024465,1,1,1
2018-01-04,Female,Subject-Suspect,1020365,1,1,1
2018-01-04,Female,Subject-Suspect,1020565,1,1,1
2018-01-04,Female,Subject-Suspect,1020688,1,1,1
2018-01-04,Female,Subject-Suspect,1020692,0,1,1
2018-01-04,Female,Subject-Suspect,1021172,0,1,1
2018-01-04,Female,Subject-Suspect,1022693,0,0,1
2018-01-04,Female,Subject-Suspect,1024024,1,1,1
2018-01-04,Female,Victim,1020290,1,1,1
2018-01-04,Female,Victim,1020421,1,1,1
2018-01-04,Female,Victim,1020565,1,1,1
2018-01-04,Female,Victim,1020788,1,1,1
2018-01-04,Female,Victim,1020828,1,1,1
2018-01-04,Female,Victim,1021101,1,1,1
2018-01-04,Female,Victim,1021120,1,1,1
2018-01-04,Female,Victim,1021180,1,1,1
2018-01-04,Female,Victim,1021308,0,0,1
2018-01-04,Female,Victim,1021312,0,1,1
2018-01-04,Female,Victim,1021469,0,0,1
2018-01-04,Female,Victim,1021718,0,1,1
2018-01-04,Female,Victim,1021997,0,0,1
2018-01-04,Female,Victim,1022269,1,1,1
2018-01-04,Female,Victim,1061812,1,1,1
2018-01-04,Male,Subject-Suspect,1020273,1,1,1
2018-01-04,Male,Subject-Suspect,1020330,0,2,2
2018-01-04,Male,Subject-Suspect,1020361,1,1,1
2018-01-04,Male,Subject-Suspect,1020369,0,1,1
2018-01-04,Male,Subject-Suspect,1020409,1,3,3
2018-01-04,Male,Subject-Suspect,1020421,1,1,1
2018-01-04,Male,Subject-Suspect,1020429,1,1,1
2018-01-04,Male,Subject-Suspect,1020478,0,1,1
2018-01-04,Male,Subject-Suspect,1020481,0,1,1
2018-01-04,Male,Subject-Suspect,1020545,0,1,2
2018-01-04,Male,Subject-Suspect,1020574,1,1,1
2018-01-04,Male,Subject-Suspect,1020625,0,1,1
2018-01-04,Male,Subject-Suspect,1020632,1,1,1
2018-01-04,Male,Subject-Suspect,1020656,1,1,1
2018-01-04,Male,Subject-Suspect,1020692,0,1,1
